cell_id	clone_id
SA535X10XB03696-A118869B-R58-C58	J
SA535X10XB03696-A118869B-R58-C67	O
SA535X10XB03696-A118869B-R59-C12	G
SA535X10XB03696-A118869B-R59-C14	J
SA535X10XB03696-A118869B-R59-C16	G
SA535X10XB03696-A118869B-R59-C19	O
SA535X10XB03696-A118869B-R59-C20	G
SA535X10XB03696-A118869B-R59-C21	O
SA535X10XB03696-A118869B-R60-C13	G
SA535X10XB03696-A118869B-R60-C18	G
SA535X10XB03696-A118869B-R60-C21	F
SA535X10XB03696-A118869B-R60-C23	F
SA535X10XB03696-A118869B-R60-C25	Q
SA535X10XB03696-A118869B-R60-C29	G
SA535X10XB03696-A118869B-R60-C30	G
SA535X10XB03696-A118869B-R60-C31	O
SA535X10XB03696-A118869B-R60-C36	G
SA535X10XB03696-A118869B-R60-C37	J
SA535X10XB03696-A118869B-R60-C38	G
SA535X10XB03696-A118869B-R60-C41	G
SA535X10XB03696-A118869B-R60-C47	Q
SA535X10XB03696-A118869B-R60-C51	J
SA535X10XB03696-A118869B-R60-C63	O
SA535X10XB03696-A118869B-R60-C64	F
SA535X10XB03696-A118869B-R60-C65	G
SA535X10XB03696-A118869B-R61-C10	G
SA535X10XB03696-A118869B-R61-C12	G
SA535X10XB03696-A118869B-R61-C14	F
SA535X10XB03696-A118869B-R61-C15	G
SA535X10XB03696-A118869B-R61-C17	Q
SA535X10XB03696-A118869B-R61-C23	G
SA535X10XB03696-A118869B-R61-C24	G
SA535X10XB03696-A118869B-R61-C27	J
SA535X10XB03696-A118869B-R61-C30	G
SA535X10XB03696-A118869B-R61-C34	G
SA535X10XB03696-A118869B-R61-C35	G
SA535X10XB03696-A118869B-R61-C36	G
SA535X10XB03696-A118869B-R61-C37	J
SA535X10XB03696-A118869B-R61-C39	G
SA535X10XB03696-A118869B-R61-C40	G
SA535X10XB03696-A118869B-R61-C43	F
SA535X10XB03696-A118869B-R61-C45	G
SA535X10XB03696-A118869B-R61-C46	G
SA535X10XB03696-A118869B-R61-C48	G
SA535X10XB03696-A118869B-R61-C49	J
SA535X10XB03696-A118869B-R61-C53	G
SA535X10XB03696-A118869B-R61-C55	O
SA535X10XB03696-A118869B-R61-C57	G
SA535X10XB03696-A118869B-R61-C63	J
SA535X10XB03696-A118869B-R61-C66	G
SA535X10XB03696-A118869B-R61-C67	F
SA535X10XB03696-A118869B-R62-C10	J
SA535X10XB03696-A118869B-R62-C11	G
SA535X10XB03696-A118869B-R62-C12	G
SA535X10XB03696-A118869B-R62-C14	G
SA535X10XB03696-A118869B-R62-C15	G
SA535X10XB03696-A118869B-R62-C18	G
SA535X10XB03696-A118869B-R62-C19	G
SA535X10XB03696-A118869B-R62-C21	G
SA535X10XB03696-A118869B-R62-C26	G
SA535X10XB03696-A118869B-R62-C29	J
SA535X10XB03696-A118869B-R62-C32	G
SA535X10XB03696-A118869B-R62-C34	G
SA535X10XB03696-A118869B-R62-C35	Q
SA535X10XB03696-A118869B-R62-C36	G
SA535X10XB03696-A118869B-R62-C38	Q
SA535X10XB03696-A118869B-R62-C40	G
SA535X10XB03696-A118869B-R62-C42	G
SA535X10XB03696-A118869B-R62-C43	G
SA535X10XB03696-A118869B-R62-C47	G
SA535X10XB03696-A118869B-R62-C49	J
SA535X10XB03696-A118869B-R62-C63	G
SA535X10XB03696-A118869B-R62-C64	J
SA535X10XB03696-A118869B-R62-C67	J
SA535X10XB03696-A118869B-R63-C11	G
SA535X10XB03696-A118869B-R63-C15	G
SA535X10XB03696-A118869B-R63-C16	J
SA535X10XB03696-A118869B-R63-C18	G
SA535X10XB03696-A118869B-R63-C19	G
SA535X10XB03696-A118869B-R63-C20	G
SA535X10XB03696-A118869B-R63-C23	G
SA535X10XB03696-A118869B-R63-C28	G
SA535X10XB03696-A118869B-R63-C29	O
SA535X10XB03696-A118869B-R63-C37	G
SA535X10XB03696-A118869B-R63-C41	G
SA535X10XB03696-A118869B-R63-C42	F
SA535X10XB03696-A118869B-R63-C47	J
SA535X10XB03696-A118869B-R63-C51	G
SA535X10XB03696-A118869B-R63-C53	G
SA535X10XB03696-A118869B-R63-C54	G
SA535X10XB03696-A118869B-R63-C57	G
SA535X10XB03696-A118869B-R63-C62	G
SA535X10XB03696-A118869B-R63-C66	O
SA535X10XB03696-A118869B-R63-C68	G
SA535X10XB03696-A118869B-R63-C69	G
SA535X10XB03696-A118869B-R63-C70	F
SA535X10XB03696-A118869B-R64-C13	G
SA535X10XB03696-A118869B-R64-C14	G
SA535X10XB03696-A118869B-R64-C16	J
SA535X10XB03696-A118869B-R64-C18	O
SA535X10XB03696-A118869B-R64-C20	G
SA535X10XB03696-A118869B-R64-C22	Q
SA535X10XB03696-A118869B-R64-C26	J
SA535X10XB03696-A118869B-R64-C27	J
SA535X10XB03696-A118869B-R64-C28	None
SA535X10XB03696-A118869B-R64-C30	G
SA535X10XB03696-A118869B-R64-C31	G
SA535X10XB03696-A118869B-R64-C35	G
SA535X10XB03696-A118869B-R64-C36	O
SA535X10XB03696-A118869B-R64-C37	O
SA535X10XB03696-A118869B-R64-C38	G
SA535X10XB03696-A118869B-R64-C40	G
SA535X10XB03696-A118869B-R64-C42	G
SA535X10XB03696-A118869B-R64-C44	J
SA535X10XB03696-A118869B-R64-C47	O
SA535X10XB03696-A118869B-R64-C49	G
SA535X10XB03696-A118869B-R64-C50	G
SA535X10XB03696-A118869B-R65-C12	G
SA535X10XB03696-A118869B-R65-C15	O
SA535X10XB03696-A118869B-R65-C21	G
SA535X10XB03696-A118869B-R65-C24	G
SA535X10XB03696-A118869B-R65-C26	G
SA535X10XB03696-A118869B-R65-C28	J
SA535X10XB03696-A118869B-R65-C32	G
SA535X10XB03696-A118869B-R66-C14	G
SA535X10XB03696-A118869B-R66-C16	G
SA535X10XB03696-A118869B-R66-C18	J
SA535X10XB03696-A118869B-R66-C19	G
SA535X10XB03696-A118869B-R66-C20	G
SA535X10XB03696-A118869B-R66-C41	J
SA535X10XB03696-A118869B-R66-C42	F
SA535X10XB03696-A118869B-R67-C21	Q
SA535X10XB03696-A118869B-R67-C27	G
SA535X10XB03696-A118869B-R67-C28	F
SA535X10XB03696-A118869B-R67-C40	G
SA535X10XB03696-A118869B-R67-C41	J
SA535X10XB03696-A118869B-R67-C42	None
SA535X10XB03696-A118869B-R67-C47	J
SA535X10XB03696-A118869B-R68-C21	F
SA535X10XB03696-A118869B-R68-C26	G
SA535X10XB03696-A118869B-R68-C29	G
SA535X10XB03696-A118869B-R68-C47	G
SA535X10XB03696-A118869B-R68-C48	G
SA535X10XB03696-A118869B-R69-C12	J
SA535X10XB03696-A118869B-R69-C29	G
SA535X10XB03696-A118869B-R69-C34	G
SA535X10XB03696-A118869B-R69-C38	G
SA535X10XB03696-A118869B-R69-C42	J
SA535X10XB03696-A118869B-R69-C48	G
SA535X10XB03696-A118869B-R69-C49	O
SA535X10XB03696-A118869B-R69-C53	O
SA535X10XB03696-A118869B-R69-C55	O
SA535X10XB03696-A118869B-R69-C56	G
SA535X10XB03696-A118869B-R69-C65	J
SA535X1XB00174-A96165B-R26-C41	M
SA535X1XB00174-A96165B-R26-C43	N
SA535X1XB00174-A96165B-R26-C47	M
SA535X1XB00174-A96165B-R26-C49	M
SA535X1XB00174-A96165B-R26-C56	M
SA535X1XB00174-A96165B-R26-C57	M
SA535X1XB00174-A96165B-R26-C69	M
SA535X1XB00174-A96165B-R27-C09	M
SA535X1XB00174-A96165B-R27-C12	M
SA535X1XB00174-A96165B-R27-C14	M
SA535X1XB00174-A96165B-R27-C15	B
SA535X1XB00174-A96165B-R27-C19	M
SA535X1XB00174-A96165B-R27-C21	B
SA535X1XB00174-A96165B-R27-C23	M
SA535X1XB00174-A96165B-R27-C29	M
SA535X1XB00174-A96165B-R27-C30	M
SA535X1XB00174-A96165B-R27-C31	N
SA535X1XB00174-A96165B-R27-C41	M
SA535X1XB00174-A96165B-R27-C47	M
SA535X1XB00174-A96165B-R27-C50	M
SA535X1XB00174-A96165B-R27-C56	M
SA535X1XB00174-A96165B-R27-C60	M
SA535X1XB00174-A96165B-R27-C66	B
SA535X1XB00174-A96165B-R28-C12	N
SA535X1XB00174-A96165B-R28-C47	M
SA535X1XB00174-A96165B-R28-C50	M
SA535X1XB00174-A96165B-R28-C60	M
SA535X1XB00174-A96165B-R28-C63	M
SA535X1XB00174-A96165B-R28-C65	B
SA535X1XB00174-A96165B-R28-C66	M
SA535X1XB00174-A96165B-R29-C28	M
SA535X1XB00174-A96165B-R29-C33	M
SA535X1XB00174-A96165B-R30-C08	M
SA535X1XB00174-A96165B-R30-C22	M
SA535X1XB00174-A96165B-R30-C24	M
SA535X1XB00174-A96165B-R30-C29	M
SA535X1XB00174-A96165B-R30-C50	M
SA535X1XB00174-A96165B-R30-C54	N
SA535X1XB00174-A96165B-R30-C55	M
SA535X1XB00174-A96165B-R30-C62	M
SA535X1XB00174-A96165B-R30-C65	M
SA535X1XB00174-A96165B-R30-C66	M
SA535X1XB00174-A96165B-R31-C08	M
SA535X1XB00174-A96165B-R31-C09	M
SA535X1XB00174-A96165B-R31-C11	M
SA535X1XB00174-A96165B-R31-C14	M
SA535X1XB00174-A96165B-R31-C16	M
SA535X1XB00174-A96165B-R31-C23	M
SA535X1XB00174-A96165B-R31-C25	M
SA535X1XB00174-A96165B-R31-C26	M
SA535X1XB00174-A96165B-R31-C28	M
SA535X1XB00174-A96165B-R31-C43	M
SA535X1XB00174-A96165B-R31-C48	N
SA535X1XB00174-A96165B-R31-C49	M
SA535X1XB00174-A96165B-R31-C53	M
