cell_id	clone_id
SA1035X4XB02879-A95646A-R10-C24	K
SA1035X4XB02879-A95646A-R10-C29	K
SA1035X4XB02879-A95646A-R10-C30	K
SA1035X4XB02879-A95646A-R10-C31	K
SA1035X4XB02879-A95646A-R10-C32	K
SA1035X4XB02879-A95646A-R10-C35	K
SA1035X4XB02879-A95646A-R10-C37	F
SA1035X4XB02879-A95646A-R10-C40	K
SA1035X4XB02879-A95646A-R10-C41	K
SA1035X4XB02879-A95646A-R10-C44	K
SA1035X4XB02879-A95646A-R10-C48	K
SA1035X4XB02879-A95646A-R10-C50	I
SA1035X4XB02879-A95646A-R10-C54	K
SA1035X4XB02879-A95646A-R10-C57	I
SA1035X4XB02879-A95646A-R10-C61	G
SA1035X4XB02879-A95646A-R10-C65	K
SA1035X4XB02879-A95646A-R10-C66	J
SA1035X4XB02879-A95646A-R10-C68	None
SA1035X4XB02879-A95646A-R10-C69	B
SA1035X4XB02879-A95646A-R11-C07	K
SA1035X4XB02879-A95646A-R11-C09	K
SA1035X4XB02879-A95646A-R11-C10	K
SA1035X4XB02879-A95646A-R11-C13	E
SA1035X4XB02879-A95646A-R11-C14	D
SA1035X4XB02879-A95646A-R11-C19	D
SA1035X4XB02879-A95646A-R11-C20	K
SA1035X4XB02879-A95646A-R11-C21	E
SA1035X4XB02879-A95646A-R11-C22	I
SA1035X4XB02879-A95646A-R11-C23	K
SA1035X4XB02879-A95646A-R11-C24	J
SA1035X4XB02879-A95646A-R11-C27	D
SA1035X4XB02879-A95646A-R11-C29	I
SA1035X4XB02879-A95646A-R11-C31	None
SA1035X4XB02879-A95646A-R11-C33	K
SA1035X4XB02879-A95646A-R11-C34	I
SA1035X4XB02879-A95646A-R11-C38	None
SA1035X4XB02879-A95646A-R11-C49	K
SA1035X4XB02879-A95646A-R11-C50	K
SA1035X4XB02879-A95646A-R11-C52	J
SA1035X4XB02879-A95646A-R11-C55	K
SA1035X4XB02879-A95646A-R12-C08	K
SA1035X4XB02879-A95646A-R12-C15	K
SA1035X4XB02879-A95646A-R12-C19	E
SA1035X4XB02879-A95646A-R12-C20	K
SA1035X4XB02879-A95646A-R12-C26	I
SA1035X4XB02879-A95646A-R12-C34	I
SA1035X4XB02879-A95646A-R12-C36	C
SA1035X4XB02879-A95646A-R12-C38	K
SA1035X4XB02879-A95646A-R12-C43	K
SA1035X4XB02879-A95646A-R12-C46	K
SA1035X4XB02879-A95646A-R12-C48	I
SA1035X4XB02879-A95646A-R12-C50	None
SA1035X4XB02879-A95646A-R13-C07	C
SA1035X4XB02879-A95646A-R13-C10	I
SA1035X4XB02879-A95646A-R13-C13	K
SA1035X4XB02879-A95646A-R13-C17	K
SA1035X4XB02879-A95646A-R13-C26	D
SA1035X4XB02879-A95646A-R13-C28	K
SA1035X4XB02879-A95646A-R13-C30	I
SA1035X4XB02879-A95646A-R13-C34	K
SA1035X4XB02879-A95646A-R13-C35	I
SA1035X4XB02879-A95646A-R13-C38	K
SA1035X4XB02879-A95646A-R13-C49	I
SA1035X4XB02879-A95646A-R13-C51	K
SA1035X4XB02879-A95646A-R13-C56	K
SA1035X4XB02879-A95646A-R13-C69	I
SA1035X4XB02879-A95646A-R13-C70	B
SA1035X4XB02879-A95646A-R14-C13	K
SA1035X4XB02879-A95646A-R14-C20	C
SA1035X4XB02879-A95646A-R14-C21	K
SA1035X4XB02879-A95646A-R14-C25	K
SA1035X4XB02879-A95646A-R14-C26	K
SA1035X4XB02879-A95646A-R14-C27	K
SA1035X4XB02879-A95646A-R14-C30	K
SA1035X4XB02879-A95646A-R14-C31	K
SA1035X4XB02879-A95646A-R14-C39	I
SA1035X4XB02879-A95646A-R14-C42	K
SA1035X4XB02879-A95646A-R14-C48	J
SA1035X4XB02879-A95646A-R14-C53	K
SA1035X4XB02879-A95646A-R14-C55	K
SA1035X4XB02879-A95646A-R15-C12	None
SA1035X4XB02879-A95646A-R15-C13	K
SA1035X4XB02879-A95646A-R15-C16	K
SA1035X4XB02879-A95646A-R15-C20	K
SA1035X4XB02879-A95646A-R15-C26	K
SA1035X4XB02879-A95646A-R15-C28	K
SA1035X4XB02879-A95646A-R15-C29	K
SA1035X4XB02879-A95646A-R15-C32	K
SA1035X4XB02879-A95646A-R15-C34	K
SA1035X4XB02879-A95646A-R15-C54	K
SA1035X4XB02879-A95646A-R15-C56	I
SA1035X4XB02879-A95646A-R15-C62	K
SA1035X4XB02879-A95646A-R15-C63	I
SA1035X4XB02879-A95646A-R15-C66	K
SA1035X4XB02879-A95646A-R16-C14	K
SA1035X4XB02879-A95646A-R16-C20	K
