cell_id	clone_id
SA1090-A96213A-R33-C46	A
SA1090-A96213A-R33-C48	B
SA1090-A96213A-R33-C52	B
SA1090-A96213A-R33-C53	B
SA1090-A96213A-R33-C55	A
SA1090-A96213A-R33-C57	A
SA1090-A96213A-R33-C58	A
SA1090-A96213A-R33-C60	A
SA1090-A96213A-R33-C61	A
SA1090-A96213A-R33-C62	None
SA1090-A96213A-R33-C64	A
SA1090-A96213A-R33-C65	C
SA1090-A96213A-R33-C68	D
SA1090-A96213A-R33-C70	A
SA1090-A96213A-R34-C08	B
SA1090-A96213A-R34-C13	A
SA1090-A96213A-R34-C14	D
SA1090-A96213A-R34-C15	A
SA1090-A96213A-R34-C16	A
SA1090-A96213A-R34-C17	D
SA1090-A96213A-R34-C18	B
SA1090-A96213A-R34-C19	A
SA1090-A96213A-R34-C20	None
SA1090-A96213A-R34-C25	B
SA1090-A96213A-R34-C28	D
SA1090-A96213A-R34-C29	A
SA1090-A96213A-R34-C30	D
SA1090-A96213A-R34-C31	C
SA1090-A96213A-R34-C34	A
SA1090-A96213A-R34-C35	A
SA1090-A96213A-R34-C36	C
SA1090-A96213A-R34-C37	D
SA1090-A96213A-R34-C38	B
SA1090-A96213A-R34-C39	D
SA1090-A96213A-R34-C40	D
SA1090-A96213A-R34-C41	D
SA1090-A96213A-R34-C42	C
SA1090-A96213A-R34-C44	A
SA1090-A96213A-R34-C45	A
SA1090-A96213A-R34-C46	A
SA1090-A96213A-R34-C48	B
SA1090-A96213A-R34-C49	A
SA1090-A96213A-R34-C50	A
SA1090-A96213A-R34-C53	D
SA1090-A96213A-R34-C54	B
SA1090-A96213A-R34-C55	D
SA1090-A96213A-R34-C56	D
SA1090-A96213A-R34-C58	B
SA1090-A96213A-R34-C63	B
SA1090-A96213A-R34-C64	D
SA1090-A96213A-R34-C65	D
SA1090-A96213A-R34-C67	None
SA1090-A96213A-R34-C68	D
SA1090-A96213A-R34-C70	A
SA1090-A96213A-R35-C10	A
SA1090-A96213A-R35-C11	B
SA1090-A96213A-R35-C12	A
SA1090-A96213A-R35-C14	A
SA1090-A96213A-R35-C15	A
SA1090-A96213A-R35-C17	C
SA1090-A96213A-R35-C21	D
SA1090-A96213A-R35-C22	A
SA1090-A96213A-R35-C23	B
SA1090-A96213A-R35-C24	A
SA1090-A96213A-R35-C25	A
SA1090-A96213A-R35-C27	A
SA1090-A96213A-R35-C28	A
SA1090-A96213A-R35-C31	D
SA1090-A96213A-R35-C32	D
SA1090-A96213A-R35-C33	A
SA1090-A96213A-R35-C34	D
SA1090-A96213A-R35-C36	A
SA1090-A96213A-R35-C38	D
SA1090-A96213A-R35-C41	D
SA1090-A96213A-R35-C44	C
SA1090-A96213A-R35-C45	A
SA1090-A96213A-R35-C47	A
SA1090-A96213A-R35-C48	B
